Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
1	leaf-1	257	netdev://[00:00:00:00:00:01]	InData	95.68	99.2306	50	51.8555
1	leaf-1	257	netdev://[00:00:00:00:00:01]	OutData	0	0	0	0
1	leaf-1	257	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
1	leaf-1	257	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
1	leaf-1	257	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
1	leaf-1	257	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
1	leaf-1	257	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	95.68	0	50	0
1	leaf-1	257	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
1	leaf-1	258	appFace://	InInterests	95.68	3.45719	50	1.80664
1	leaf-1	258	appFace://	OutInterests	0	0	0	0
1	leaf-1	258	appFace://	InData	0	0	0	0
1	leaf-1	258	appFace://	OutData	95.68	99.2306	50	51.8555
1	leaf-1	258	appFace://	InNacks	0	0	0	0
1	leaf-1	258	appFace://	OutNacks	0	0	0	0
1	leaf-1	258	appFace://	InSatisfiedInterests	95.68	0	50	0
1	leaf-1	258	appFace://	InTimedOutInterests	0	0	0	0
1	leaf-1	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	leaf-1	258	appFace://	OutTimedOutInterests	0	0	0	0
1	leaf-1	-1	all	SatisfiedInterests	96	0	50	0
1	leaf-1	-1	all	TimedOutInterests	0	0	0	0
1	leaf-2	1	internal://	InInterests	0	0	0	0
1	leaf-2	1	internal://	OutInterests	0	0	0	0
1	leaf-2	1	internal://	InData	0	0	0	0
1	leaf-2	1	internal://	OutData	0	0	0	0
1	leaf-2	1	internal://	InNacks	0	0	0	0
1	leaf-2	1	internal://	OutNacks	0	0	0	0
1	leaf-2	1	internal://	InSatisfiedInterests	0	0	0	0
1	leaf-2	1	internal://	InTimedOutInterests	0	0	0	0
1	leaf-2	1	internal://	OutSatisfiedInterests	0.64	0	0	0
1	leaf-2	1	internal://	OutTimedOutInterests	0	0	0	0
1	leaf-2	2	internal://	InInterests	0	0	0	0
1	leaf-2	2	internal://	OutInterests	0	0	0	0
1	leaf-2	2	internal://	InData	0	0	0	0
1	leaf-2	2	internal://	OutData	0	0	0	0
1	leaf-2	2	internal://	InNacks	0	0	0	0
1	leaf-2	2	internal://	OutNacks	0	0	0	0
1	leaf-2	2	internal://	InSatisfiedInterests	0.32	0	0	0
1	leaf-2	2	internal://	InTimedOutInterests	0	0	0	0
1	leaf-2	2	internal://	OutSatisfiedInterests	0	0	0	0
1	leaf-2	2	internal://	OutTimedOutInterests	0	0	0	0
1	leaf-2	256	internal://	InInterests	0	0	0	0
1	leaf-2	256	internal://	OutInterests	0	0	0	0
1	leaf-2	256	internal://	InData	0	0	0	0
1	leaf-2	256	internal://	OutData	0	0	0	0
1	leaf-2	256	internal://	InNacks	0	0	0	0
1	leaf-2	256	internal://	OutNacks	0	0	0	0
1	leaf-2	256	internal://	InSatisfiedInterests	0.32	0	0	0
1	leaf-2	256	internal://	InTimedOutInterests	0	0	0	0
1	leaf-2	256	internal://	OutSatisfiedInterests	0	0	0	0
1	leaf-2	256	internal://	OutTimedOutInterests	0	0	0	0
1	leaf-2	257	netdev://[00:00:00:00:00:03]	InInterests	0	0	0	0
1	leaf-2	257	netdev://[00:00:00:00:00:03]	OutInterests	95.68	3.45719	50	1.80664
1	leaf-2	257	netdev://[00:00:00:00:00:03]	InData	95.68	99.2306	50	51.8555
1	leaf-2	257	netdev://[00:00:00:00:00:03]	OutData	0	0	0	0
1	leaf-2	257	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
1	leaf-2	257	netdev://[00:00:00:00:00:03]	OutNacks	0	0	0	0
1	leaf-2	257	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	0	0	0	0
1	leaf-2	257	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
1	leaf-2	257	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	95.68	0	50	0
1	leaf-2	257	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
1	leaf-2	258	appFace://	InInterests	95.68	3.45719	50	1.80664
1	leaf-2	258	appFace://	OutInterests	0	0	0	0
1	leaf-2	258	appFace://	InData	0	0	0	0
1	leaf-2	258	appFace://	OutData	95.68	99.2306	50	51.8555
1	leaf-2	258	appFace://	InNacks	0	0	0	0
1	leaf-2	258	appFace://	OutNacks	0	0	0	0
1	leaf-2	258	appFace://	InSatisfiedInterests	95.68	0	50	0
1	leaf-2	258	appFace://	InTimedOutInterests	0	0	0	0
1	leaf-2	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	leaf-2	258	appFace://	OutTimedOutInterests	0	0	0	0
1	leaf-2	-1	all	SatisfiedInterests	96.32	0	50	0
1	leaf-2	-1	all	TimedOutInterests	0.32	0	0	0
1	leaf-3	1	internal://	InInterests	0	0	0	0
1	leaf-3	1	internal://	OutInterests	0	0	0	0
1	leaf-3	1	internal://	InData	0	0	0	0
1	leaf-3	1	internal://	OutData	0	0	0	0
1	leaf-3	1	internal://	InNacks	0	0	0	0
1	leaf-3	1	internal://	OutNacks	0	0	0	0
1	leaf-3	1	internal://	InSatisfiedInterests	0	0	0	0
1	leaf-3	1	internal://	InTimedOutInterests	0	0	0	0
1	leaf-3	1	internal://	OutSatisfiedInterests	0.64	0	0	0
1	leaf-3	1	internal://	OutTimedOutInterests	0	0	0	0
1	leaf-3	2	internal://	InInterests	0	0	0	0
1	leaf-3	2	internal://	OutInterests	0	0	0	0
1	leaf-3	2	internal://	InData	0	0	0	0
1	leaf-3	2	internal://	OutData	0	0	0	0
1	leaf-3	2	internal://	InNacks	0	0	0	0
1	leaf-3	2	internal://	OutNacks	0	0	0	0
1	leaf-3	2	internal://	InSatisfiedInterests	0.32	0	0	0
1	leaf-3	2	internal://	InTimedOutInterests	0	0	0	0
1	leaf-3	2	internal://	OutSatisfiedInterests	0	0	0	0
1	leaf-3	2	internal://	OutTimedOutInterests	0	0	0	0
1	leaf-3	256	internal://	InInterests	0	0	0	0
1	leaf-3	256	internal://	OutInterests	0	0	0	0
1	leaf-3	256	internal://	InData	0	0	0	0
1	leaf-3	256	internal://	OutData	0	0	0	0
1	leaf-3	256	internal://	InNacks	0	0	0	0
1	leaf-3	256	internal://	OutNacks	0	0	0	0
1	leaf-3	256	internal://	InSatisfiedInterests	0.32	0	0	0
1	leaf-3	256	internal://	InTimedOutInterests	0	0	0	0
1	leaf-3	256	internal://	OutSatisfiedInterests	0	0	0	0
1	leaf-3	256	internal://	OutTimedOutInterests	0	0	0	0
1	leaf-3	257	netdev://[00:00:00:00:00:05]	InInterests	0	0	0	0
1	leaf-3	257	netdev://[00:00:00:00:00:05]	OutInterests	95.68	3.45719	50	1.80664
1	leaf-3	257	netdev://[00:00:00:00:00:05]	InData	95.68	99.2306	50	51.8555
1	leaf-3	257	netdev://[00:00:00:00:00:05]	OutData	0	0	0	0
1	leaf-3	257	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
1	leaf-3	257	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
1	leaf-3	257	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	0	0	0	0
1	leaf-3	257	netdev://[00:00:00:00:00:05]	InTimedOutInterests	0	0	0	0
1	leaf-3	257	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	95.68	0	50	0
1	leaf-3	257	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
1	leaf-3	258	appFace://	InInterests	96	3.45719	50	1.80664
1	leaf-3	258	appFace://	OutInterests	0	0	0	0
1	leaf-3	258	appFace://	InData	0	0	0	0
1	leaf-3	258	appFace://	OutData	95.68	99.2306	50	51.8555
1	leaf-3	258	appFace://	InNacks	0	0	0	0
1	leaf-3	258	appFace://	OutNacks	0.32	0	0	0
1	leaf-3	258	appFace://	InSatisfiedInterests	95.68	0	50	0
1	leaf-3	258	appFace://	InTimedOutInterests	0	0	0	0
1	leaf-3	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	leaf-3	258	appFace://	OutTimedOutInterests	0	0	0	0
1	leaf-3	-1	all	SatisfiedInterests	96.32	0	50	0
1	leaf-3	-1	all	TimedOutInterests	0.32	0	0	0
1	leaf-4	1	internal://	InInterests	0	0	0	0
1	leaf-4	1	internal://	OutInterests	0	0	0	0
1	leaf-4	1	internal://	InData	0	0	0	0
1	leaf-4	1	internal://	OutData	0	0	0	0
1	leaf-4	1	internal://	InNacks	0	0	0	0
1	leaf-4	1	internal://	OutNacks	0	0	0	0
1	leaf-4	1	internal://	InSatisfiedInterests	0	0	0	0
1	leaf-4	1	internal://	InTimedOutInterests	0	0	0	0
1	leaf-4	1	internal://	OutSatisfiedInterests	0.64	0	0	0
1	leaf-4	1	internal://	OutTimedOutInterests	0	0	0	0
1	leaf-4	2	internal://	InInterests	0	0	0	0
1	leaf-4	2	internal://	OutInterests	0	0	0	0
1	leaf-4	2	internal://	InData	0	0	0	0
1	leaf-4	2	internal://	OutData	0	0	0	0
1	leaf-4	2	internal://	InNacks	0	0	0	0
1	leaf-4	2	internal://	OutNacks	0	0	0	0
1	leaf-4	2	internal://	InSatisfiedInterests	0.32	0	0	0
1	leaf-4	2	internal://	InTimedOutInterests	0	0	0	0
1	leaf-4	2	internal://	OutSatisfiedInterests	0	0	0	0
1	leaf-4	2	internal://	OutTimedOutInterests	0	0	0	0
1	leaf-4	256	internal://	InInterests	0	0	0	0
1	leaf-4	256	internal://	OutInterests	0	0	0	0
1	leaf-4	256	internal://	InData	0	0	0	0
1	leaf-4	256	internal://	OutData	0	0	0	0
1	leaf-4	256	internal://	InNacks	0	0	0	0
1	leaf-4	256	internal://	OutNacks	0	0	0	0
1	leaf-4	256	internal://	InSatisfiedInterests	0.32	0	0	0
1	leaf-4	256	internal://	InTimedOutInterests	0	0	0	0
1	leaf-4	256	internal://	OutSatisfiedInterests	0	0	0	0
1	leaf-4	256	internal://	OutTimedOutInterests	0	0	0	0
1	leaf-4	257	netdev://[00:00:00:00:00:07]	InInterests	0	0	0	0
1	leaf-4	257	netdev://[00:00:00:00:00:07]	OutInterests	96	3.46875	50	1.80664
1	leaf-4	257	netdev://[00:00:00:00:00:07]	InData	96	99.5625	50	51.8555
1	leaf-4	257	netdev://[00:00:00:00:00:07]	OutData	0	0	0	0
1	leaf-4	257	netdev://[00:00:00:00:00:07]	InNacks	0	0	0	0
1	leaf-4	257	netdev://[00:00:00:00:00:07]	OutNacks	0	0	0	0
1	leaf-4	257	netdev://[00:00:00:00:00:07]	InSatisfiedInterests	0	0	0	0
1	leaf-4	257	netdev://[00:00:00:00:00:07]	InTimedOutInterests	0	0	0	0
1	leaf-4	257	netdev://[00:00:00:00:00:07]	OutSatisfiedInterests	96	0	50	0
1	leaf-4	257	netdev://[00:00:00:00:00:07]	OutTimedOutInterests	0	0	0	0
1	leaf-4	258	appFace://	InInterests	96	3.46875	50	1.80664
1	leaf-4	258	appFace://	OutInterests	0	0	0	0
1	leaf-4	258	appFace://	InData	0	0	0	0
1	leaf-4	258	appFace://	OutData	96	99.5625	50	51.8555
1	leaf-4	258	appFace://	InNacks	0	0	0	0
1	leaf-4	258	appFace://	OutNacks	0	0	0	0
1	leaf-4	258	appFace://	InSatisfiedInterests	96	0	50	0
1	leaf-4	258	appFace://	InTimedOutInterests	0	0	0	0
1	leaf-4	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	leaf-4	258	appFace://	OutTimedOutInterests	0	0	0	0
1	leaf-4	-1	all	SatisfiedInterests	96.64	0	50	0
1	leaf-4	-1	all	TimedOutInterests	0	0	0	0
1	rtr-1	1	internal://	InInterests	0	0	0	0
1	rtr-1	1	internal://	OutInterests	0	0	0	0
1	rtr-1	1	internal://	InData	0	0	0	0
1	rtr-1	1	internal://	OutData	0	0	0	0
1	rtr-1	1	internal://	InNacks	0	0	0	0
1	rtr-1	1	internal://	OutNacks	0	0	0	0
1	rtr-1	1	internal://	InSatisfiedInterests	0	0	0	0
1	rtr-1	1	internal://	InTimedOutInterests	0	0	0	0
1	rtr-1	1	internal://	OutSatisfiedInterests	0.32	0	0	0
1	rtr-1	1	internal://	OutTimedOutInterests	0	0	0	0
1	rtr-1	2	internal://	InInterests	0	0	0	0
1	rtr-1	2	internal://	OutInterests	0	0	0	0
1	rtr-1	2	internal://	InData	0	0	0	0
1	rtr-1	2	internal://	OutData	0	0	0	0
1	rtr-1	2	internal://	InNacks	0	0	0	0
1	rtr-1	2	internal://	OutNacks	0	0	0	0
1	rtr-1	2	internal://	InSatisfiedInterests	0.32	0	0	0
1	rtr-1	2	internal://	InTimedOutInterests	0	0	0	0
1	rtr-1	2	internal://	OutSatisfiedInterests	0	0	0	0
1	rtr-1	2	internal://	OutTimedOutInterests	0	0	0	0
1	rtr-1	257	netdev://[00:00:00:00:00:02]	InInterests	95.68	3.45719	50	1.80664
1	rtr-1	257	netdev://[00:00:00:00:00:02]	OutInterests	0	0	0	0
1	rtr-1	257	netdev://[00:00:00:00:00:02]	InData	0	0	0	0
1	rtr-1	257	netdev://[00:00:00:00:00:02]	OutData	95.68	99.2306	50	51.8555
1	rtr-1	257	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
1	rtr-1	257	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
1	rtr-1	257	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	95.68	0	50	0
1	rtr-1	257	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
1	rtr-1	257	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	0	0	0	0
1	rtr-1	257	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
1	rtr-1	258	netdev://[00:00:00:00:00:04]	InInterests	95.68	3.45719	50	1.80664
1	rtr-1	258	netdev://[00:00:00:00:00:04]	OutInterests	0	0	0	0
1	rtr-1	258	netdev://[00:00:00:00:00:04]	InData	0	0	0	0
1	rtr-1	258	netdev://[00:00:00:00:00:04]	OutData	95.68	99.2306	50	51.8555
1	rtr-1	258	netdev://[00:00:00:00:00:04]	InNacks	0	0	0	0
1	rtr-1	258	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
1	rtr-1	258	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	95.68	0	50	0
1	rtr-1	258	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
1	rtr-1	258	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	0	0	0	0
1	rtr-1	258	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
1	rtr-1	259	netdev://[00:00:00:00:00:09]	InInterests	0	0	0	0
1	rtr-1	259	netdev://[00:00:00:00:00:09]	OutInterests	191.36	6.91437	100	3.61328
1	rtr-1	259	netdev://[00:00:00:00:00:09]	InData	191.36	198.461	100	103.711
1	rtr-1	259	netdev://[00:00:00:00:00:09]	OutData	0	0	0	0
1	rtr-1	259	netdev://[00:00:00:00:00:09]	InNacks	0	0	0	0
1	rtr-1	259	netdev://[00:00:00:00:00:09]	OutNacks	0	0	0	0
1	rtr-1	259	netdev://[00:00:00:00:00:09]	InSatisfiedInterests	0	0	0	0
1	rtr-1	259	netdev://[00:00:00:00:00:09]	InTimedOutInterests	0	0	0	0
1	rtr-1	259	netdev://[00:00:00:00:00:09]	OutSatisfiedInterests	191.36	0	100	0
1	rtr-1	259	netdev://[00:00:00:00:00:09]	OutTimedOutInterests	0	0	0	0
1	rtr-1	-1	all	SatisfiedInterests	191.68	0	100	0
1	rtr-1	-1	all	TimedOutInterests	0	0	0	0
1	rtr-2	1	internal://	InInterests	0	0	0	0
1	rtr-2	1	internal://	OutInterests	0	0	0	0
1	rtr-2	1	internal://	InData	0	0	0	0
1	rtr-2	1	internal://	OutData	0	0	0	0
1	rtr-2	1	internal://	InNacks	0	0	0	0
1	rtr-2	1	internal://	OutNacks	0	0	0	0
1	rtr-2	1	internal://	InSatisfiedInterests	0	0	0	0
1	rtr-2	1	internal://	InTimedOutInterests	0	0	0	0
1	rtr-2	1	internal://	OutSatisfiedInterests	0.32	0	0	0
1	rtr-2	1	internal://	OutTimedOutInterests	0	0	0	0
1	rtr-2	2	internal://	InInterests	0	0	0	0
1	rtr-2	2	internal://	OutInterests	0	0	0	0
1	rtr-2	2	internal://	InData	0	0	0	0
1	rtr-2	2	internal://	OutData	0	0	0	0
1	rtr-2	2	internal://	InNacks	0	0	0	0
1	rtr-2	2	internal://	OutNacks	0	0	0	0
1	rtr-2	2	internal://	InSatisfiedInterests	0.32	0	0	0
1	rtr-2	2	internal://	InTimedOutInterests	0	0	0	0
1	rtr-2	2	internal://	OutSatisfiedInterests	0	0	0	0
1	rtr-2	2	internal://	OutTimedOutInterests	0	0	0	0
1	rtr-2	257	netdev://[00:00:00:00:00:06]	InInterests	95.68	3.45719	50	1.80664
1	rtr-2	257	netdev://[00:00:00:00:00:06]	OutInterests	0	0	0	0
1	rtr-2	257	netdev://[00:00:00:00:00:06]	InData	0	0	0	0
1	rtr-2	257	netdev://[00:00:00:00:00:06]	OutData	95.68	99.2306	50	51.8555
1	rtr-2	257	netdev://[00:00:00:00:00:06]	InNacks	0	0	0	0
1	rtr-2	257	netdev://[00:00:00:00:00:06]	OutNacks	0	0	0	0
1	rtr-2	257	netdev://[00:00:00:00:00:06]	InSatisfiedInterests	95.68	0	50	0
1	rtr-2	257	netdev://[00:00:00:00:00:06]	InTimedOutInterests	0	0	0	0
1	rtr-2	257	netdev://[00:00:00:00:00:06]	OutSatisfiedInterests	0	0	0	0
1	rtr-2	257	netdev://[00:00:00:00:00:06]	OutTimedOutInterests	0	0	0	0
1	rtr-2	258	netdev://[00:00:00:00:00:08]	InInterests	96	3.46875	50	1.80664
1	rtr-2	258	netdev://[00:00:00:00:00:08]	OutInterests	0	0	0	0
1	rtr-2	258	netdev://[00:00:00:00:00:08]	InData	0	0	0	0
1	rtr-2	258	netdev://[00:00:00:00:00:08]	OutData	96	99.5625	50	51.8555
1	rtr-2	258	netdev://[00:00:00:00:00:08]	InNacks	0	0	0	0
1	rtr-2	258	netdev://[00:00:00:00:00:08]	OutNacks	0	0	0	0
1	rtr-2	258	netdev://[00:00:00:00:00:08]	InSatisfiedInterests	96	0	50	0
1	rtr-2	258	netdev://[00:00:00:00:00:08]	InTimedOutInterests	0	0	0	0
1	rtr-2	258	netdev://[00:00:00:00:00:08]	OutSatisfiedInterests	0	0	0	0
1	rtr-2	258	netdev://[00:00:00:00:00:08]	OutTimedOutInterests	0	0	0	0
1	rtr-2	259	netdev://[00:00:00:00:00:0b]	InInterests	0	0	0	0
1	rtr-2	259	netdev://[00:00:00:00:00:0b]	OutInterests	191.68	6.92594	100	3.61328
1	rtr-2	259	netdev://[00:00:00:00:00:0b]	InData	191.68	198.793	100	103.711
1	rtr-2	259	netdev://[00:00:00:00:00:0b]	OutData	0	0	0	0
1	rtr-2	259	netdev://[00:00:00:00:00:0b]	InNacks	0	0	0	0
1	rtr-2	259	netdev://[00:00:00:00:00:0b]	OutNacks	0	0	0	0
1	rtr-2	259	netdev://[00:00:00:00:00:0b]	InSatisfiedInterests	0	0	0	0
1	rtr-2	259	netdev://[00:00:00:00:00:0b]	InTimedOutInterests	0	0	0	0
1	rtr-2	259	netdev://[00:00:00:00:00:0b]	OutSatisfiedInterests	191.68	0	100	0
1	rtr-2	259	netdev://[00:00:00:00:00:0b]	OutTimedOutInterests	0	0	0	0
1	rtr-2	-1	all	SatisfiedInterests	192	0	100	0
1	rtr-2	-1	all	TimedOutInterests	0	0	0	0
1	root	1	internal://	InInterests	0	0	0	0
1	root	1	internal://	OutInterests	0	0	0	0
1	root	1	internal://	InData	0	0	0	0
1	root	1	internal://	OutData	0	0	0	0
1	root	1	internal://	InNacks	0	0	0	0
1	root	1	internal://	OutNacks	0	0	0	0
1	root	1	internal://	InSatisfiedInterests	0	0	0	0
1	root	1	internal://	InTimedOutInterests	0	0	0	0
1	root	1	internal://	OutSatisfiedInterests	0.64	0	0	0
1	root	1	internal://	OutTimedOutInterests	0	0	0	0
1	root	2	internal://	InInterests	0	0	0	0
1	root	2	internal://	OutInterests	0	0	0	0
1	root	2	internal://	InData	0	0	0	0
1	root	2	internal://	OutData	0	0	0	0
1	root	2	internal://	InNacks	0	0	0	0
1	root	2	internal://	OutNacks	0	0	0	0
1	root	2	internal://	InSatisfiedInterests	0.32	0	0	0
1	root	2	internal://	InTimedOutInterests	0	0	0	0
1	root	2	internal://	OutSatisfiedInterests	0	0	0	0
1	root	2	internal://	OutTimedOutInterests	0	0	0	0
1	root	256	internal://	InInterests	0	0	0	0
1	root	256	internal://	OutInterests	0	0	0	0
1	root	256	internal://	InData	0	0	0	0
1	root	256	internal://	OutData	0	0	0	0
1	root	256	internal://	InNacks	0	0	0	0
1	root	256	internal://	OutNacks	0	0	0	0
1	root	256	internal://	InSatisfiedInterests	0.32	0	0	0
1	root	256	internal://	InTimedOutInterests	0	0	0	0
1	root	256	internal://	OutSatisfiedInterests	0	0	0	0
1	root	256	internal://	OutTimedOutInterests	0	0	0	0
1	root	257	netdev://[00:00:00:00:00:0a]	InInterests	191.36	6.91437	100	3.61328
1	root	257	netdev://[00:00:00:00:00:0a]	OutInterests	0	0	0	0
1	root	257	netdev://[00:00:00:00:00:0a]	InData	0	0	0	0
1	root	257	netdev://[00:00:00:00:00:0a]	OutData	191.36	198.461	100	103.711
1	root	257	netdev://[00:00:00:00:00:0a]	InNacks	0	0	0	0
1	root	257	netdev://[00:00:00:00:00:0a]	OutNacks	0	0	0	0
1	root	257	netdev://[00:00:00:00:00:0a]	InSatisfiedInterests	191.36	0	100	0
1	root	257	netdev://[00:00:00:00:00:0a]	InTimedOutInterests	0	0	0	0
1	root	257	netdev://[00:00:00:00:00:0a]	OutSatisfiedInterests	0	0	0	0
1	root	257	netdev://[00:00:00:00:00:0a]	OutTimedOutInterests	0	0	0	0
1	root	258	netdev://[00:00:00:00:00:0c]	InInterests	191.68	6.92594	100	3.61328
1	root	258	netdev://[00:00:00:00:00:0c]	OutInterests	0	0	0	0
1	root	258	netdev://[00:00:00:00:00:0c]	InData	0	0	0	0
1	root	258	netdev://[00:00:00:00:00:0c]	OutData	191.68	198.793	100	103.711
1	root	258	netdev://[00:00:00:00:00:0c]	InNacks	0	0	0	0
1	root	258	netdev://[00:00:00:00:00:0c]	OutNacks	0	0	0	0
1	root	258	netdev://[00:00:00:00:00:0c]	InSatisfiedInterests	191.68	0	100	0
1	root	258	netdev://[00:00:00:00:00:0c]	InTimedOutInterests	0	0	0	0
1	root	258	netdev://[00:00:00:00:00:0c]	OutSatisfiedInterests	0	0	0	0
1	root	258	netdev://[00:00:00:00:00:0c]	OutTimedOutInterests	0	0	0	0
1	root	259	appFace://	InInterests	0	0	0	0
1	root	259	appFace://	OutInterests	383.04	13.8403	200	7.22656
1	root	259	appFace://	InData	383.04	397.254	200	207.422
1	root	259	appFace://	OutData	0	0	0	0
1	root	259	appFace://	InNacks	0	0	0	0
1	root	259	appFace://	OutNacks	0	0	0	0
1	root	259	appFace://	InSatisfiedInterests	0	0	0	0
1	root	259	appFace://	InTimedOutInterests	0	0	0	0
1	root	259	appFace://	OutSatisfiedInterests	383.04	0	200	0
1	root	259	appFace://	OutTimedOutInterests	0	0	0	0
1	root	-1	all	SatisfiedInterests	383.68	0	200	0
1	root	-1	all	TimedOutInterests	0	0	0	0
1.5	leaf-1	1	internal://	InInterests	0	0	0	0
1.5	leaf-1	1	internal://	OutInterests	0	0	0	0
1.5	leaf-1	1	internal://	InData	0	0	0	0
1.5	leaf-1	1	internal://	OutData	0	0	0	0
1.5	leaf-1	1	internal://	InNacks	0	0	0	0
1.5	leaf-1	1	internal://	OutNacks	0	0	0	0
1.5	leaf-1	1	internal://	InSatisfiedInterests	0	0	0	0
1.5	leaf-1	1	internal://	InTimedOutInterests	0	0	0	0
1.5	leaf-1	1	internal://	OutSatisfiedInterests	0.064	0	0	0
1.5	leaf-1	1	internal://	OutTimedOutInterests	0	0	0	0
1.5	leaf-1	2	internal://	InInterests	0	0	0	0
1.5	leaf-1	2	internal://	OutInterests	0	0	0	0
1.5	leaf-1	2	internal://	InData	0	0	0	0
1.5	leaf-1	2	internal://	OutData	0	0	0	0
1.5	leaf-1	2	internal://	InNacks	0	0	0	0
1.5	leaf-1	2	internal://	OutNacks	0	0	0	0
1.5	leaf-1	2	internal://	InSatisfiedInterests	0.064	0	0	0
1.5	leaf-1	2	internal://	InTimedOutInterests	0	0	0	0
1.5	leaf-1	2	internal://	OutSatisfiedInterests	0	0	0	0
1.5	leaf-1	2	internal://	OutTimedOutInterests	0	0	0	0
1.5	leaf-1	257	netdev://[00:00:00:00:00:01]	InInterests	0	0	0	0
1.5	leaf-1	257	netdev://[00:00:00:00:00:01]	OutInterests	99.136	3.58206	50	1.80664
1.5	leaf-1	257	netdev://[00:00:00:00:00:01]	InData	99.136	102.815	50	51.8555
1.5	leaf-1	257	netdev://[00:00:00:00:00:01]	OutData	0	0	0	0
1.5	leaf-1	257	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
1.5	leaf-1	257	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
1.5	leaf-1	257	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
1.5	leaf-1	257	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
1.5	leaf-1	257	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	99.136	0	50	0
1.5	leaf-1	257	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
1.5	leaf-1	258	appFace://	InInterests	99.136	3.58206	50	1.80664
1.5	leaf-1	258	appFace://	OutInterests	0	0	0	0
1.5	leaf-1	258	appFace://	InData	0	0	0	0
1.5	leaf-1	258	appFace://	OutData	99.136	102.815	50	51.8555
1.5	leaf-1	258	appFace://	InNacks	0	0	0	0
1.5	leaf-1	258	appFace://	OutNacks	0	0	0	0
1.5	leaf-1	258	appFace://	InSatisfiedInterests	99.136	0	50	0
1.5	leaf-1	258	appFace://	InTimedOutInterests	0	0	0	0
1.5	leaf-1	258	appFace://	OutSatisfiedInterests	0	0	0	0
1.5	leaf-1	258	appFace://	OutTimedOutInterests	0	0	0	0
1.5	leaf-1	-1	all	SatisfiedInterests	99.2	0	50	0
1.5	leaf-1	-1	all	TimedOutInterests	0	0	0	0
1.5	leaf-2	1	internal://	InInterests	0	0	0	0
1.5	leaf-2	1	internal://	OutInterests	0	0	0	0
1.5	leaf-2	1	internal://	InData	0	0	0	0
1.5	leaf-2	1	internal://	OutData	0	0	0	0
1.5	leaf-2	1	internal://	InNacks	0	0	0	0
1.5	leaf-2	1	internal://	OutNacks	0	0	0	0
1.5	leaf-2	1	internal://	InSatisfiedInterests	0	0	0	0
1.5	leaf-2	1	internal://	InTimedOutInterests	0	0	0	0
1.5	leaf-2	1	internal://	OutSatisfiedInterests	0.128	0	0	0
1.5	leaf-2	1	internal://	OutTimedOutInterests	0	0	0	0
1.5	leaf-2	2	internal://	InInterests	0	0	0	0
1.5	leaf-2	2	internal://	OutInterests	0	0	0	0
1.5	leaf-2	2	internal://	InData	0	0	0	0
1.5	leaf-2	2	internal://	OutData	0	0	0	0
1.5	leaf-2	2	internal://	InNacks	0	0	0	0
1.5	leaf-2	2	internal://	OutNacks	0	0	0	0
1.5	leaf-2	2	internal://	InSatisfiedInterests	0.064	0	0	0
1.5	leaf-2	2	internal://	InTimedOutInterests	0	0	0	0
1.5	leaf-2	2	internal://	OutSatisfiedInterests	0	0	0	0
